image_id,annotator,class,x,y,w,h
OSU511,anotador2,accident,0.407945,0.686208,0.217391,0.627583
OSU512,anotador1,suspicious_object,0.497622,0.494079,0.960548,0.960175
OSU512,anotador2,accident,0.497622,0.494079,0.960548,0.960175
OSU513,anotador1,suspicious_object,0.51195,0.560467,0.92654,0.750733
OSU513,anotador2,fall,0.51195,0.560467,0.92654,0.750733
OSU514,anotador1,suspicious_object,0.5,0.542748,1.0,0.914504
OSU514,anotador2,suspicious_object,0.5,0.542748,1.0,0.914504
OSU515,anotador1,suspicious_object,0.495563,0.491167,0.97125,0.960167
OSU515,anotador2,suspicious_object,0.495563,0.491167,0.97125,0.960167
OSU516,anotador1,suspicious_object,0.470156,0.488917,0.922563,0.972
OSU516,anotador2,crime,0.470156,0.488917,0.922563,0.972
OSU517,anotador1,suspicious_object,0.495031,0.501458,0.974562,0.935083
OSU517,anotador2,suspicious_object,0.495031,0.501458,0.974562,0.935083
OSU518,anotador1,suspicious_object,0.488938,0.484542,0.885,0.86875
OSU518,anotador2,suspicious_object,0.488938,0.484542,0.885,0.86875
OSU519,anotador1,suspicious_object,0.494469,0.489667,0.980063,0.9675
OSU519,anotador2,suspicious_object,0.494469,0.489667,0.980063,0.9675
OSU520,anotador1,suspicious_object,0.497781,0.494083,0.942437,0.920333
OSU520,anotador2,suspicious_object,0.497781,0.494083,0.942437,0.920333
OSU521,anotador1,suspicious_object,0.496688,0.492625,0.980125,0.970583
OSU521,anotador2,suspicious_object,0.496688,0.492625,0.980125,0.970583
OSU523,anotador1,suspicious_object,0.496156,0.498542,0.974562,0.95575
OSU523,anotador2,suspicious_object,0.496156,0.498542,0.974562,0.95575
OSU524,anotador1,suspicious_object,0.487844,0.491917,0.953562,0.960167
OSU524,anotador2,suspicious_object,0.487844,0.491917,0.953562,0.960167
OSU525,anotador1,suspicious_object,0.495594,0.494125,0.973437,0.967583
OSU525,anotador2,suspicious_object,0.495594,0.494125,0.973437,0.967583
OSU526,anotador1,suspicious_object,0.493375,0.494083,0.958,0.9705
OSU526,anotador2,suspicious_object,0.493375,0.494083,0.958,0.9705
OSU527,anotador1,suspicious_object,0.498313,0.494833,0.9635,0.963167
OSU527,anotador2,suspicious_object,0.498313,0.494833,0.9635,0.963167
OSU528,anotador1,suspicious_object,0.496125,0.50075,0.979,0.951333
OSU528,anotador2,crime,0.496125,0.50075,0.979,0.951333
OSU530,anotador1,suspicious_object,0.502816,0.50892,0.890478,0.846605
OSU530,anotador2,suspicious_object,0.502816,0.50892,0.890478,0.846605
OSU531,anotador1,suspicious_object,0.502922,0.49856,0.888314,0.997119
OSU531,anotador2,suspicious_object,0.502922,0.49856,0.888314,0.997119
OSU532,anotador1,suspicious_object,0.524578,0.43805,0.565378,0.485233
OSU532,anotador2,suspicious_object,0.524578,0.43805,0.565378,0.485233
OSU533,anotador1,suspicious_object,0.490388,0.50512,0.92578,0.914447
OSU533,anotador2,suspicious_object,0.490388,0.50512,0.92578,0.914447
OSU535,anotador1,suspicious_object,0.4857,0.500737,0.914201,0.886431
OSU535,anotador2,suspicious_object,0.4857,0.500737,0.914201,0.886431
OSU536,anotador1,suspicious_object,0.503936,0.533916,0.9,0.811182
OSU536,anotador2,suspicious_object,0.503936,0.533916,0.9,0.811182
OSU538,anotador1,suspicious_object,0.474895,0.654819,0.175025,0.473454
OSU538,anotador2,suspicious_object,0.474895,0.654819,0.175025,0.473454
OSU539,anotador1,suspicious_object,0.537747,0.359833,0.219026,0.175519
OSU539,anotador2,suspicious_object,0.537747,0.359833,0.219026,0.175519
OSU540,anotador1,suspicious_object,0.46599,0.589921,0.236458,0.320065
OSU540,anotador2,suspicious_object,0.46599,0.589921,0.236458,0.320065
OSU542,anotador1,suspicious_object,0.513687,0.488153,0.192479,0.446898
OSU542,anotador2,suspicious_object,0.513687,0.488153,0.192479,0.446898
OSU543,anotador1,suspicious_object,0.540651,0.502162,0.170906,0.343657
OSU543,anotador2,suspicious_object,0.540651,0.502162,0.170906,0.343657
OSU544,anotador1,suspicious_object,0.519497,0.436528,0.206578,0.162241
OSU544,anotador2,fall,0.519497,0.436528,0.206578,0.162241
QDA002,anotador1,fall,0.534047,0.755167,0.137719,0.489667
QDA002,anotador2,fall,0.534047,0.755167,0.137719,0.489667
QDA003,anotador1,fall,0.446516,0.814153,0.274625,0.345139
QDA003,anotador2,accident,0.446516,0.814153,0.274625,0.345139
QDA004,anotador1,fall,0.458125,0.837764,0.254688,0.318583
QDA004,anotador2,fall,0.458125,0.837764,0.254688,0.318583
QDA007,anotador1,fall,0.317031,0.77125,0.337687,0.4575
QDA007,anotador2,fall,0.317031,0.77125,0.337687,0.4575
QDA008,anotador1,fall,0.385117,0.879708,0.393234,0.240583
QDA008,anotador2,fall,0.385117,0.879708,0.393234,0.240583
QDA009,anotador1,suspicious_behavior,0.411805,0.658708,0.259266,0.677806
QDA009,anotador2,suspicious_behavior,0.411805,0.658708,0.259266,0.677806
QDA010,anotador1,fall,0.409086,0.743917,0.212422,0.441556
QDA010,anotador2,fall,0.409086,0.743917,0.212422,0.441556
QDA011,anotador1,fall,0.442312,0.707125,0.270156,0.348583
QDA011,anotador2,fall,0.442312,0.707125,0.270156,0.348583
QDA012,anotador1,fall,0.48532,0.684792,0.271266,0.489861
QDA012,anotador2,fall,0.48532,0.684792,0.271266,0.489861
QDA013,anotador1,suspicious_behavior,0.694992,0.545417,0.130641,0.726222
QDA013,anotador2,crime,0.694992,0.545417,0.130641,0.726222
QDA014,anotador1,suspicious_behavior,0.640016,0.629653,0.168844,0.565472
QDA014,anotador2,intrusion,0.640016,0.629653,0.168844,0.565472
QDA015,anotador1,fall,0.584461,0.653861,0.282141,0.524833
QDA015,anotador2,fall,0.584461,0.653861,0.282141,0.524833
QDA016,anotador1,fall,0.466812,0.799111,0.476031,0.257556
QDA016,anotador2,fall,0.466812,0.799111,0.476031,0.257556
QDA019,anotador1,fall,0.433047,0.801042,0.386719,0.183972
QDA019,anotador2,suspicious_behavior,0.433047,0.801042,0.386719,0.183972
QDA020,anotador1,fall,0.423789,0.800069,0.394328,0.154917
QDA020,anotador2,accident,0.423789,0.800069,0.394328,0.154917
QDA023,anotador1,fall,0.534352,0.810722,0.136172,0.261444
QDA023,anotador2,fire,0.534352,0.810722,0.136172,0.261444
QDA026,anotador1,suspicious_behavior,0.585008,0.720681,0.169922,0.553861
QDA026,anotador2,suspicious_behavior,0.585008,0.720681,0.169922,0.553861
QDA027,anotador1,fall,0.570852,0.850431,0.159047,0.228528
QDA027,anotador2,fall,0.570852,0.850431,0.159047,0.228528
QDA029,anotador1,suspicious_behavior,0.360063,0.656764,0.147063,0.549972
QDA029,anotador2,suspicious_behavior,0.360063,0.656764,0.147063,0.549972
QDA030,anotador1,suspicious_behavior,0.394375,0.672264,0.235281,0.52675
QDA030,anotador2,intrusion,0.394375,0.672264,0.235281,0.52675
QDA031,anotador1,fall,0.487508,0.793292,0.434641,0.261417
QDA031,anotador2,fall,0.487508,0.793292,0.434641,0.261417
QDA032,anotador1,fall,0.514742,0.828153,0.456422,0.195583
QDA032,anotador2,suspicious_behavior,0.514742,0.828153,0.456422,0.195583
QDA035,anotador1,fall,0.677055,0.832014,0.194984,0.335028
QDA035,anotador2,fall,0.677055,0.832014,0.194984,0.335028
QDA038,anotador1,suspicious_behavior,0.234789,0.674194,0.236391,0.639056
QDA038,anotador2,suspicious_object,0.234789,0.674194,0.236391,0.639056
QDA039,anotador1,fall,0.263109,0.687986,0.2865,0.624028
QDA039,anotador2,fall,0.263109,0.687986,0.2865,0.624028
QDA040,anotador1,fall,0.402008,0.801278,0.381266,0.397444
QDA040,anotador2,accident,0.402008,0.801278,0.381266,0.397444
QDA043,anotador1,suspicious_behavior,0.352438,0.384667,0.168844,0.493833
QDA043,anotador2,suspicious_behavior,0.352438,0.384667,0.168844,0.493833
QDA044,anotador1,fall,0.483156,0.514431,0.282125,0.199472
QDA044,anotador2,accident,0.483156,0.514431,0.282125,0.199472
QDA047,anotador1,fall,0.349172,0.754569,0.369281,0.482194
QDA047,anotador2,fall,0.349172,0.754569,0.369281,0.482194
QDA050,anotador1,suspicious_behavior,0.515625,0.607,0.114594,0.506167
QDA050,anotador2,crime,0.515625,0.607,0.114594,0.506167
QDA051,anotador1,fall,0.522563,0.705764,0.126156,0.148139
QDA051,anotador2,fall,0.522563,0.705764,0.126156,0.148139
QDA052,anotador1,fall,0.517938,0.682097,0.1655,0.13375
QDA052,anotador2,fall,0.517938,0.682097,0.1655,0.13375
QDA053,anotador1,suspicious_behavior,0.302086,0.436208,0.143516,0.518528
QDA053,anotador2,suspicious_behavior,0.302086,0.436208,0.143516,0.518528
QDA054,anotador1,fall,0.420719,0.559667,0.285875,0.2675
QDA054,anotador2,fall,0.420719,0.559667,0.285875,0.2675
QDA056,anotador1,fall,0.5,0.63375,0.293969,0.123444
QDA056,anotador2,vandalism,0.5,0.63375,0.293969,0.123444
QDA060,anotador1,fall,0.657414,0.632708,0.266203,0.13375
QDA060,anotador2,fall,0.657414,0.632708,0.266203,0.13375
QDA062,anotador1,suspicious_behavior,0.615742,0.431069,0.166672,0.495861
QDA062,anotador2,suspicious_behavior,0.615742,0.431069,0.166672,0.495861
QDA063,anotador1,fall,0.538195,0.611111,0.298609,0.1605
QDA063,anotador2,suspicious_behavior,0.538195,0.611111,0.298609,0.1605
QDA064,anotador1,fall,0.513305,0.641972,0.325234,0.115222
QDA064,anotador2,fall,0.513305,0.641972,0.325234,0.115222
QDA066,anotador1,suspicious_behavior,0.333914,0.432097,0.193297,0.465028
QDA066,anotador2,suspicious_behavior,0.333914,0.432097,0.193297,0.465028
QDA067,anotador1,fall,0.41493,0.600819,0.306703,0.144028
QDA067,anotador2,fall,0.41493,0.600819,0.306703,0.144028
QDA068,anotador1,fall,0.416086,0.624486,0.332172,0.092583
QDA068,anotador2,vandalism,0.416086,0.624486,0.332172,0.092583
QDA070,anotador1,suspicious_behavior,0.513891,0.558639,0.122687,0.623444
QDA070,anotador2,suspicious_object,0.513891,0.558639,0.122687,0.623444
QDA071,anotador1,fall,0.52257,0.693417,0.109953,0.201667
QDA071,anotador2,fall,0.52257,0.693417,0.109953,0.201667
QDA072,anotador1,fall,0.537031,0.693417,0.125,0.152278
QDA072,anotador2,fall,0.537031,0.693417,0.125,0.152278
QDA075,anotador1,suspicious_behavior,0.588539,0.520569,0.140047,0.444472
QDA075,anotador2,suspicious_behavior,0.588539,0.520569,0.140047,0.444472
QDA076,anotador1,fall,0.487875,0.622417,0.267312,0.220167
QDA076,anotador2,fall,0.487875,0.622417,0.267312,0.220167
QDA079,anotador1,suspicious_behavior,0.484953,0.491778,0.120375,0.333333
QDA079,anotador2,suspicious_behavior,0.484953,0.491778,0.120375,0.333333
QDA080,anotador1,fall,0.547453,0.572014,0.19675,0.181083
QDA080,anotador2,fall,0.547453,0.572014,0.19675,0.181083
QDA082,anotador1,fall,0.591437,0.603903,0.314813,0.154306
QDA082,anotador2,accident,0.591437,0.603903,0.314813,0.154306
QDA084,anotador1,fall,0.578125,0.654319,0.318281,0.119361
QDA084,anotador2,fall,0.578125,0.654319,0.318281,0.119361
QDA086,anotador1,fall,0.376734,0.457819,0.246531,0.343639
QDA086,anotador2,fall,0.376734,0.457819,0.246531,0.343639
QDA087,anotador1,fall,0.547453,0.452681,0.256937,0.296306
QDA087,anotador2,fall,0.547453,0.452681,0.256937,0.296306
QDA092,anotador1,fall,0.392938,0.5895,0.123844,0.216056
QDA092,anotador2,fall,0.392938,0.5895,0.123844,0.216056
QDA094,anotador1,suspicious_behavior,0.431133,0.347736,0.105328,0.497917
QDA094,anotador2,intrusion,0.431133,0.347736,0.105328,0.497917
QDA096,anotador1,fall,0.541625,0.503097,0.254563,0.199583
QDA096,anotador2,fall,0.541625,0.503097,0.254563,0.199583
QDA099,anotador1,suspicious_behavior,0.581195,0.531861,0.173203,0.288556
QDA099,anotador2,suspicious_behavior,0.581195,0.531861,0.173203,0.288556
QDA100,anotador1,fall,0.474437,0.572472,0.223313,0.1645
QDA100,anotador2,fall,0.474437,0.572472,0.223313,0.1645
QDA101,anotador1,fall,0.546883,0.523236,0.239641,0.286806
QDA101,anotador2,fire,0.546883,0.523236,0.239641,0.286806
QDA102,anotador1,fall,0.478258,0.596722,0.274516,0.108444
QDA102,anotador2,fall,0.478258,0.596722,0.274516,0.108444
QDA103,anotador1,fall,0.488055,0.609319,0.287578,0.09875
QDA103,anotador2,fall,0.488055,0.609319,0.287578,0.09875
QDA104,anotador1,fall,0.486422,0.604472,0.282125,0.139444
QDA104,anotador2,fall,0.486422,0.604472,0.282125,0.139444
QDA106,anotador1,suspicious_behavior,0.655266,0.456333,0.160125,0.451222
QDA106,anotador2,accident,0.655266,0.456333,0.160125,0.451222
QDA107,anotador1,fall,0.529453,0.562847,0.298469,0.222694
QDA107,anotador2,fall,0.529453,0.562847,0.298469,0.222694
QDA108,anotador1,fall,0.441211,0.594806,0.235297,0.123944
QDA108,anotador2,suspicious_object,0.441211,0.594806,0.235297,0.123944
QDA109,anotador1,suspicious_behavior,0.433594,0.465042,0.130719,0.402806
QDA109,anotador2,suspicious_behavior,0.433594,0.465042,0.130719,0.402806
QDA110,anotador1,fall,0.515836,0.582208,0.223297,0.141361
QDA110,anotador2,fall,0.515836,0.582208,0.223297,0.141361
QDA111,anotador1,fall,0.551242,0.576347,0.172109,0.164528
QDA111,anotador2,fall,0.551242,0.576347,0.172109,0.164528
QDA112,anotador1,fall,0.533805,0.591986,0.204797,0.114472
QDA112,anotador2,crime,0.533805,0.591986,0.204797,0.114472
QDA113,anotador1,fall,0.508211,0.577361,0.240734,0.2905
QDA113,anotador2,suspicious_object,0.508211,0.577361,0.240734,0.2905
QDA115,anotador1,fall,0.564859,0.699375,0.317,0.112306
QDA115,anotador2,fall,0.564859,0.699375,0.317,0.112306
QDA116,anotador1,fall,0.564852,0.699361,0.319172,0.108444
QDA116,anotador2,suspicious_object,0.564852,0.699361,0.319172,0.108444
QDA119,anotador1,fall,0.508758,0.590042,0.241828,0.179917
QDA119,anotador2,vandalism,0.508758,0.590042,0.241828,0.179917
QDA120,anotador1,fall,0.500586,0.582208,0.255984,0.17625
QDA120,anotador2,fall,0.500586,0.582208,0.255984,0.17625
QDA122,anotador1,suspicious_behavior,0.363875,0.527111,0.1525,0.480056
QDA122,anotador2,suspicious_behavior,0.363875,0.527111,0.1525,0.480056
QDA123,anotador1,fall,0.477172,0.658708,0.291938,0.154917
QDA123,anotador2,fall,0.477172,0.658708,0.291938,0.154917
QDA124,anotador1,fall,0.543609,0.638361,0.254906,0.230444
QDA124,anotador2,fall,0.543609,0.638361,0.254906,0.230444
QDA128,anotador1,fall,0.397102,0.605444,0.218953,0.122
QDA128,anotador2,fall,0.397102,0.605444,0.218953,0.122
QDA129,anotador1,fall,0.422695,0.472792,0.278859,0.286639
QDA129,anotador2,fall,0.422695,0.472792,0.278859,0.286639
QDA131,anotador1,fall,0.483156,0.548319,0.314812,0.120083
QDA131,anotador2,fall,0.483156,0.548319,0.314812,0.120083
QDA132,anotador1,fall,0.485328,0.531861,0.299563,0.160722
QDA132,anotador2,fall,0.485328,0.531861,0.299563,0.160722
QDA135,anotador1,fall,0.51693,0.563903,0.166672,0.329417
QDA135,anotador2,fall,0.51693,0.563903,0.166672,0.329417
QDA136,anotador1,fall,0.508758,0.694528,0.202609,0.1685
QDA136,anotador2,fall,0.508758,0.694528,0.202609,0.1685
QDA139,anotador1,fall,0.403094,0.548319,0.209156,0.352472
QDA139,anotador2,suspicious_object,0.403094,0.548319,0.209156,0.352472
QDA140,anotador1,fall,0.520742,0.582208,0.241828,0.273083
QDA140,anotador2,fall,0.520742,0.582208,0.241828,0.273083
QDA143,anotador1,fall,0.407453,0.632556,0.130719,0.331167
QDA143,anotador2,fall,0.407453,0.632556,0.130719,0.331167
QDA144,anotador1,fall,0.422156,0.640306,0.208062,0.222722
QDA144,anotador2,intrusion,0.422156,0.640306,0.208062,0.222722
QDA147,anotador1,fall,0.539797,0.545417,0.201531,0.385389
QDA147,anotador2,crime,0.539797,0.545417,0.201531,0.385389
QDA148,anotador1,fall,0.429781,0.601569,0.251625,0.265306
QDA148,anotador2,fall,0.429781,0.601569,0.251625,0.265306
QDA150,anotador1,fall,0.538164,0.588986,0.274516,0.22075
QDA150,anotador2,fall,0.538164,0.588986,0.274516,0.22075
QDA151,anotador1,fall,0.535438,0.648056,0.330063,0.098778
QDA151,anotador2,fall,0.535438,0.648056,0.330063,0.098778
QDA152,anotador1,fall,0.54307,0.650958,0.325703,0.096806
QDA152,anotador2,fire,0.54307,0.650958,0.325703,0.096806
QDA154,anotador1,suspicious_behavior,0.594812,0.507653,0.248375,0.488028
QDA154,anotador2,suspicious_behavior,0.594812,0.507653,0.248375,0.488028
QDA156,anotador1,fall,0.599711,0.536694,0.127453,0.352444
QDA156,anotador2,suspicious_object,0.599711,0.536694,0.127453,0.352444
QDA159,anotador1,fall,0.434133,0.504792,0.210234,0.265417
QDA159,anotador2,fall,0.434133,0.504792,0.210234,0.265417
QDA160,anotador1,fall,0.448297,0.606417,0.242906,0.216889
QDA160,anotador2,suspicious_behavior,0.448297,0.606417,0.242906,0.216889
QDA161,anotador1,fall,0.478797,0.484417,0.192812,0.468667
QDA161,anotador2,fall,0.478797,0.484417,0.192812,0.468667
QDA162,anotador1,fall,0.538164,0.552181,0.259266,0.321472
QDA162,anotador2,fall,0.538164,0.552181,0.259266,0.321472
QDA163,anotador1,fall,0.65418,0.526153,0.205891,0.370083
QDA163,anotador2,fall,0.65418,0.526153,0.205891,0.370083
QDA164,anotador1,fall,0.610609,0.550347,0.221125,0.332917
QDA164,anotador2,fall,0.610609,0.550347,0.221125,0.332917
QDA165,anotador1,fall,0.56268,0.571569,0.373641,0.321472
QDA165,anotador2,fall,0.56268,0.571569,0.373641,0.321472
QDA166,anotador1,fall,0.664523,0.597792,0.318078,0.234139
QDA166,anotador2,fall,0.664523,0.597792,0.318078,0.234139
QDA168,anotador1,fall,0.65093,0.654833,0.343109,0.104556
QDA168,anotador2,fall,0.65093,0.654833,0.343109,0.104556
QDA171,anotador1,fall,0.601891,0.635458,0.168844,0.213028
QDA171,anotador2,fall,0.601891,0.635458,0.168844,0.213028
QDA172,anotador1,fall,0.554508,0.645139,0.183016,0.220778
QDA172,anotador2,fall,0.554508,0.645139,0.183016,0.220778
QDA176,anotador1,fall,0.448867,0.540569,0.318047,0.127806
QDA176,anotador2,fall,0.448867,0.540569,0.318047,0.127806
QDA178,anotador1,fall,0.537617,0.678167,0.112203,0.170611
QDA178,anotador2,fall,0.537617,0.678167,0.112203,0.170611
QDA180,anotador1,fall,0.54307,0.683889,0.105672,0.151056
QDA180,anotador2,fall,0.54307,0.683889,0.105672,0.151056
QDA182,anotador1,suspicious_behavior,0.372586,0.440944,0.141609,0.497889
QDA182,anotador2,suspicious_behavior,0.372586,0.440944,0.141609,0.497889
QDA183,anotador1,fall,0.410719,0.527014,0.163406,0.336972
QDA183,anotador2,fall,0.410719,0.527014,0.163406,0.336972
QDA184,anotador1,fall,0.534898,0.544444,0.289766,0.306
QDA184,anotador2,suspicious_object,0.534898,0.544444,0.289766,0.306
QDA186,anotador1,fall,0.431414,0.549278,0.111109,0.311778
QDA186,anotador2,fall,0.431414,0.549278,0.111109,0.311778
QDA187,anotador1,fall,0.417797,0.545417,0.123094,0.242056
QDA187,anotador2,fall,0.417797,0.545417,0.123094,0.242056
QDA188,anotador1,fall,0.421063,0.563806,0.116562,0.216889
QDA188,anotador2,accident,0.421063,0.563806,0.116562,0.216889
QDA191,anotador1,fall,0.466812,0.738208,0.175375,0.519194
QDA191,anotador2,intrusion,0.466812,0.738208,0.175375,0.519194
QDA192,anotador1,fall,0.455375,0.864069,0.263625,0.271306
QDA192,anotador2,fall,0.455375,0.864069,0.263625,0.271306
QDA194,anotador1,suspicious_behavior,0.537078,0.5805,0.16775,0.839
QDA194,anotador2,suspicious_behavior,0.537078,0.5805,0.16775,0.839
QDA195,anotador1,fall,0.552875,0.73325,0.147063,0.520944
QDA195,anotador2,fire,0.552875,0.73325,0.147063,0.520944
QDA196,anotador1,fall,0.550695,0.892153,0.133984,0.207417
QDA196,anotador2,fall,0.550695,0.892153,0.133984,0.207417
QDA197,anotador1,fall,0.386211,0.588014,0.303922,0.43575
QDA197,anotador2,fall,0.386211,0.588014,0.303922,0.43575
QDA198,anotador1,fall,0.534898,0.667417,0.287578,0.284667
QDA198,anotador2,suspicious_object,0.534898,0.667417,0.287578,0.284667
QDA199,anotador1,fall,0.515289,0.758431,0.318078,0.141361
